movie_title,domestic_total_gross,release_date,runtime_(mins),rating,genre,distributor,director,producer,production_budget,widest_release_theaters,actors,writers,cinematographers,composers
Americons,28782,2015-01-23 00:00:00,85,R,Thriller,Archstone,,,N/A,14,,,,
Amexicano,8655,2008-09-19 00:00:00,84,PG-13,Drama,Maya Entertainment,,,N/A,1,,,,
Amigo,184705,2011-08-19 00:00:00,127,Unrated,Drama,Variance Films,John Sayles,,$1.5 million,10,"Dane DeHaan,Chris Cooper,DJ Qualls",John Sayles,,
Amira & Sam,31849,2015-01-30 00:00:00,90,Unrated,Romantic Comedy,Drafthouse,,"James Ponsoldt, ,(executive)",N/A,10,,,,
Amistad,44229441,1997-12-10 00:00:00,152,R,Period Drama,DreamWorks,Steven Spielberg,"Steven Spielberg,Colin Wilson",$36 million,"1,019","Morgan Freeman,Anthony Hopkins,Djimon Hounsou,Matthew McConaughey,Stellan Skarsgard*,Anna Paquin*",David Franzoni,,John Williams
Amityville 3-D,6333135,1983-11-18 00:00:00,93,PG,Unknown,Orion Pictures,,,N/A,"1,254",Meg Ryan*,,,
The Amityville Horror,86432000,1979-07-27 00:00:00,119,R,Horror,American International Pictures,,,N/A,748,,,,
The Amityville Horror (2005),65233369,2005-04-15 00:00:00,89,R,Horror,MGM,,"Michael Bay,Randall Emmett,Ted Field, ,(executive),Andrew Form,Brad Fuller,George Furla, ,(executive)",$19 million,"3,323","Ryan Reynolds,Chloe Moretz",,,Steve Jablonsky
Amityville II: The Possession,12534817,1982-09-24 00:00:00,104,R,Horror,Orion Pictures,,,N/A,"1,200",,,,
Amityville: The Awakening,,2017-01-06 00:00:00,,PG-13,Horror,Weinstein / Dimension,,Jason Blum,N/A,,"Jennifer Jason Leigh,Thomas Mann,Bella Thorne",,,
Among Giants,65748,1999-03-26 00:00:00,93,R,Unknown,Fox Searchlight,,,N/A,9,Andy Serkis,Simon Beaufoy,,
Amongst Friends,265000,1993-07-23 00:00:00,88,R,Unknown,Fine Line,,,"$1,000,000",,,,,
Amores Perros,5408467,2001-03-30 00:00:00,153,R,Foreign,Lions Gate,Alejandro Gonzlez Irritu,Alejandro Gonzlez Irritu,N/A,187,Gael Garcia Bernal,Guillermo Arriaga,,
Amos & Andrew,9745803,1993-03-05 00:00:00,96,PG-13,Crime Comedy,Columbia,,Gary Goetzman,N/A,"1,233","Nicolas Cage,Samuel L. Jackson",,,
Amos Kolleck's Bad Girls,14320,1994-01-28 00:00:00,85,Unrated,Unknown,Castle Hill,,,N/A,,,,,
Amour,6739492,2012-12-19 00:00:00,125,PG-13,Foreign,Sony Classics,Michael Haneke,,$8.9 million,333,,Michael Haneke,,
Amour Fou,13702,2015-03-18 00:00:00,96,Unrated,Foreign,Film Movement,,,N/A,3,,,,
Amreeka,627436,2009-09-04 00:00:00,96,PG-13,Comedy,National Geographic Entertainment,,,N/A,40,,,,
Amsterdamned,98003,1988-11-23 00:00:00,105,R,Unknown,Vestron,,,N/A,5,,,,
Amu,51251,2007-05-25 00:00:00,102,Unrated,Drama,Emerging Pictures,,,N/A,6,,,,
Amusement,,N/A,85,R,Horror,Picturehouse,,,N/A,,,,,
Amusement Park,,2019-03-22 00:00:00,,Unknown,Animation,Paramount,Dylan Brown,,N/A,,"Matthew Broderick,Jennifer Garner,Jeffrey Tambor,Kenan Thompson,Ken Jeong,Mila Kunis,John Oliver",,,
Amy,,1981-03-20 00:00:00,,G,Unknown,Buena Vista,,,N/A,,,,,
Amy,8413144,2015-07-03 00:00:00,128,R,Documentary,A24,,,N/A,435,,,,
Amy's Orgasm,119664,2002-08-23 00:00:00,85,Unrated,Romantic Comedy,Magic Lamp,,,N/A,8,,,,
Anaconda,65885767,1997-04-11 00:00:00,89,PG-13,Horror,Sony / Columbia,,,N/A,"2,456","Ice Cube,Jennifer Lopez,Jon Voight,Owen Wilson",,,Randy Edelman
Anacondas: The Hunt for the Blood Orchid,32238923,2004-08-27 00:00:00,93,PG-13,Horror,Sony / Screen Gems,,,$20 million,"2,905",,,,
Analyze That,32130627,2002-12-06 00:00:00,100,R,Crime Comedy,Warner Bros.,Harold Ramis,"Barry Levinson*, ,(Executive)",$60 million,"2,635","Robert DeNiro,Billy Crystal,Lisa Kudrow,Demetri Martin*","Kenneth Lonergan,Harold Ramis,Peter Tolan",,David Holmes
Analyze This,106885658,1999-03-05 00:00:00,103,R,Crime Comedy,Warner Bros.,Harold Ramis,,$80 million,"2,537","Billy Crystal,Robert DeNiro,Lisa Kudrow","Kenneth Lonergan,Harold Ramis,Peter Tolan","Stuart Dryburgh, ,(director of photography)",Howard Shore
Anamorph,6950,2008-04-18 00:00:00,103,R,Drama / Thriller,IFC,,,N/A,1,"Willem Dafoe,Scott Speedman,Peter Stormare,Clea DuVall",,,
The Anarchist Cookbook,14369,2003-07-18 00:00:00,101,R,Unknown,Innovation Film Group,,,N/A,2,,,,
Anastasia,58406347,1997-11-14 00:00:00,94,G,Animation,Fox,Don Bluth,,N/A,"2,511","Meg Ryan*, ,(Voice),John Cusack*, ,(Voice),Kelsey Grammer*, ,(Voice),Christopher Lloyd* ,(Voice),Hank Azaria* ,(Voice),Kirsten Dunst*, ,(Voice)",,,
Anatomy,9660,2000-09-08 00:00:00,103,R,Foreign,Sony / Columbia,,,N/A,8,Franka Potente,,,
Anatomy 2,623,2004-08-13 00:00:00,101,R,Foreign,Strand,,,N/A,1,,,,
Anatomy of a Murder,,1959-07-01 00:00:00,160,Unrated,Drama / Thriller,Columbia,Otto Preminger,Otto Preminger,N/A,,"James Stewart,Lee Remick,Ben Gazzara,Arthur O'Connell,Eve Arden,Kathryn Grant,George C. Scott",Wendell Mayes,Sam Leavitt,Duke Ellington
Anatomy of Hell,34506,2004-09-24 00:00:00,80,Unrated,Foreign,Tartan,,,N/A,3,,,,
Anchor Baby,15790,2011-07-08 00:00:00,95,Unrated,Drama / Thriller,Alpha Galore,Lonzo Nzekwe,Lonzo Nzekwe,N/A,2,,Lonzo Nzekwe,,
Anchorman 2 (R-Rated Extended Cut),2184339,2014-02-28 00:00:00,143,R,Comedy,Paramount,,,N/A,"1,317",,,,
Anchorman 2: The Legend Continues,125168368,2013-12-18 00:00:00,119,PG-13,Comedy,Paramount,Adam McKay,"Judd Apatow,Will Ferrell,Adam McKay",$50 million,"3,507","Will Ferrell,Paul Rudd,Steve Carell,David Koechner,Meagan Good,Kristen Wiig,Christina Applegate,James Marsden,Harrison Ford","Will Ferrell,Adam McKay",,
Anchorman: The Legend of Ron Burgundy,85288303,2004-07-09 00:00:00,91,PG-13,Comedy,DreamWorks,Adam McKay,"Judd Apatow,Shauna Robertson, ,(executive),David O. Russell, ,(executive)",$26 million,"3,104","Will Ferrell,Christina Applegate,Paul Rudd,Steve Carell,Vince Vaughn*,Tim Robbins*, ,(Cameo),Luke Wilson*, ,(Cameo),Jack Black*, ,(Cameo),Ben Stiller*, ,(Cameo),Seth Rogen*",Adam McKay,"Thomas E. Ackerman, ,(director of photography)",Alex Wurman
Anchors Aweigh,,1945-07-14 00:00:00,140,Unrated,Musical,MGM,George Sidney,Joe Pasternak,N/A,,"Frank Sinatra,Kathryn Grayson,Gene Kelly,Jose Iturbi,Dean Stockwell,Pamela Britton",Isobel Lennart,,
And Everything is Going Fine,22080,2010-12-10 00:00:00,89,Unrated,Documentary,IFC,Steven Soderbergh,,N/A,2,,,,
And God Created Woman,717376,1988-03-04 00:00:00,100,R,Unknown,Vestron,,,N/A,385,Frank Langella,,,
And God Spoke,58484,1994-09-23 00:00:00,82,R,Unknown,Artisan,,,N/A,6,,,,
And Now Ladies and Gentlemen,736872,2003-08-01 00:00:00,126,PG-13,Romance,Paramount Classics,,,N/A,48,,,,
And So It Goes,15160801,2014-07-25 00:00:00,94,PG-13,Comedy / Drama,Clarius Entertainment,Rob Reiner,Rob Reiner,N/A,"1,816","Michael Douglas,Diane Keaton",Mark Andrus,,Marc Shaiman
And Then Came Love,13944,2007-06-01 00:00:00,90,Unrated,Romantic Comedy,Fox Meadows Films,,,N/A,1,"Vanessa Williams,Kevin Daniels,Michael Boatman,Eartha Kitt",,,
And They're Off,,2011-10-28 00:00:00,90,PG-13,Comedy,Kinobild Releasing,,,N/A,10,"Sean Astin,Cheri Oteri",,,
And While We Were Here,7750,2013-09-13 00:00:00,84,R,Romance,Well Go USA,,,N/A,19,Kate Bosworth,,,
The Anderson Tapes,,1971-06-17 00:00:00,95,GP,Unknown,Columbia,,,N/A,,Sean Connery,,,
Andre,16820893,1994-08-19 00:00:00,94,PG,Family Adventure,Paramount,,,N/A,"1,469",,,,
Andre Gregory: Before and After Dinner,42892,2013-04-03 00:00:00,108,Unrated,Documentary,Cinema Guild,,,N/A,3,,,,
Andre Rieu's 2015 Maastricht Concert,,TBD,,Unknown,Unknown,Unknown,,,N/A,,,,,
Andrei Tarkovsky Retrospective,177345,2002-09-13 00:00:00,,Unrated,Unknown,Kino,,,N/A,2,,,,
Anesthesia,26799,2016-01-08 00:00:00,90,R,Drama / Thriller,IFC,Tim Blake Nelson,,N/A,7,,Tim Blake Nelson,,
Angel,17488564,1984-01-13 00:00:00,94,R,Action Thriller,New World,,,N/A,499,,,,
Angel and the Badman,,1947-02-15 00:00:00,100,Unrated,Western,Republic,James Edward Grant,John Wayne,N/A,,"John Wayne,Gail Russell,Harry Carey,Bruce Cabot,Irene Rich,Lee Dixon,Tom Powers,Paul Hurst",James Edward Grant,Richard Hageman,Archie Stout
An Angel at My Table,1054638,1991-05-17 00:00:00,156,R,Drama,Fine Line,Jane Campion,,N/A,20,,,Stuart Dryburgh,
Angel Eyes,24174218,2001-05-18 00:00:00,102,R,Romance,Warner Bros.,,"Mark Canton,Don Carmody, ,(executive producer)",$53 million,"2,407","Jennifer Lopez,James Caviezel,Jeremy Sisto,Terrence Howard",Gerald Di Pego,,Marco Beltrami
Angel Face,,1952-12-11 00:00:00,91,Unrated,Crime Drama,RKO,Otto Preminger,Otto Preminger,N/A,,"Robert Mitchum,Jean Simmons,Mona Freeman,Herbert Marshall,Leon Ames,Barbara O'Neil","Oscar Millard,Frank Nugent,Chester Erskine ,(story)",Harry Stradling Sr.,Dimitri Tiomkin
Angel Heart,17185632,1987-03-06 00:00:00,113,R,Horror Thriller,TriStar,,,$17 million,819,"Mickey Rourke,Robert DeNiro",,,Trevor Jones
Angel Town,855810,1990-02-23 00:00:00,102,R,Action,Taurus Ent.,,,N/A,55,,,,
Angel-A,202647,2007-05-25 00:00:00,91,R,Foreign,Sony Classics,Luc Besson,Luc Besson,N/A,18,,Luc Besson,,
Angela's Ashes,13042112,1999-12-25 00:00:00,145,R,Period Drama,Paramount,,Scott Rudin,$50 million,614,,,,John Williams
Angels & Demons,133375846,2009-05-15 00:00:00,140,PG-13,Thriller,Sony / Columbia,Ron Howard,"Brian Grazer,Ron Howard",$150 million,"3,527","Tom Hanks,Ewan McGregor,Stellan Skarsgard,Ayelet Zurer",Akiva Goldsman,,Hans Zimmer
Angels and Insects,3414301,1996-01-26 00:00:00,118,R,Drama,Samuel Goldwyn,,,N/A,,,,,
Angels Crest,,2011-12-30 00:00:00,96,R,Drama,Magnolia,,,N/A,1,"Jeremy Piven,Thomas Dekker,Mira Sorvino,Kate Walsh,Lynn Collins",,,
Angels in the Dust,11606,2007-09-14 00:00:00,95,Unrated,Documentary,Cinema Libre,,"Jeff Skoll, ,(executive)",N/A,4,,,,
Angels in the Outfield (1951),,1951-10-17 00:00:00,99,Unrated,Family Comedy,MGM,Clarence Brown,Clarence Brown,N/A,,"Paul Douglas,Janet Leigh,Keenan Wynn,Donna Corcoran,Lewis Stone,Spring Byington","Dorothy Kingsley,George Wells,Richard Conlin ,(story)",Paul Vogel,Daniele Amfitheatrof
Angels in the Outfield (1994),50236831,1994-07-15 00:00:00,103,PG,Family Comedy,Buena Vista,,"Roger Birnbaum,Joe Roth",N/A,"1,921","Joseph Gordon-Levitt,Danny Glover,Matthew McConaughey*,Adrien Brody*",,,Randy Edelman
The Angels' Share,346669,2013-04-12 00:00:00,101,Unrated,Comedy / Drama,IFC,Ken Loach,,N/A,38,,,,
Anger Management,135645823,2003-04-11 00:00:00,101,PG-13,Comedy,Sony (Revolution),Peter Segal,"Todd Garner, ,(executive),Jack Giarraputo,Tim Herlihy, ,(executive),John Jacobs, ,(executive),Adam Sandler, ,(executive)",$75 million,"3,656","Adam Sandler,Jack Nicholson,Marisa Tomei,Luis Guzman,January Jones*,Woody Harrelson*,John Turturro*",,,Teddy Castellucci
Angie,9398308,1994-03-04 00:00:00,108,R,Comedy / Drama,Buena Vista,Martha Coolidge,"Roger Birnbaum, ,(executive),Joe Roth, ,(Executive)",N/A,"1,169",James Gandolfini,Todd Graff,,Jerry Goldsmith
The Angry Birds Movie,,2016-05-20 00:00:00,,PG,Animation,Sony / Columbia,,,N/A,,"Jason Sudeikis, ,(Voice),Josh Gad, ,(Voice),Danny McBride, ,(Voice),Bill Hader ,(Voice),Maya Rudolph ,(Voice),Peter Dinklage ,(Voice)",,,
Angus,4821759,1995-09-15 00:00:00,91,PG-13,Comedy,New Line,,Charles Roven,N/A,"1,156",Kathy Bates,,,
The Animal,57743062,2001-06-01 00:00:00,83,PG-13,Comedy,Sony (Revolution),Luke Greenfield,"Todd Garner,Jack Giarraputo, ,(executive),Adam Sandler, ,(executive)",$47 million,"2,788","Adam Sandler*,Rob Schneider",Tom Brady,,Teddy Castellucci
Animal Behavior,41526,1989-10-27 00:00:00,85,PG,Unknown,Miramax,,,N/A,24,Holly Hunter,,,Cliff Eidelman
Animal Crackers,,1930-08-28 00:00:00,97,Unrated,Comedy,Paramount,Victor Heerman,,N/A,,"Groucho Marx,Harpo Marx,Chico Marx,Zeppo Marx,Lillian Roth,Margaret Dumont","Morrie Ryskind,George S. Kaufman ,(play),Bert Kalmar ,(play),Harry Ruby ,(play)",George J. Folsey,
Animal Factory,43805,2000-10-20 00:00:00,94,R,Unknown,Silver Nitrate,,Julie Yorn,N/A,3,"Willem Dafoe,Mickey Rourke,Tom Arnold",,,
Animal House (1979 re-issue),21508877,1979-09-21 00:00:00,109,R,Comedy,Universal,,,N/A,40,,,,
Animal Kingdom,1044039,2010-08-13 00:00:00,112,R,Crime Drama,Sony Classics,David Michod,,N/A,61,"Joel Edgerton,Guy Pearce",David Michod,,
Animals (2015),21821,2015-05-15 00:00:00,90,Unrated,Drama,Oscilloscope Pictures,,,N/A,11,,,,
Animated Spider-Man,,2018-12-21 00:00:00,,Not Yet Rated,Animation,Sony / Columbia,,"Avi Arad,Phil Lord,Chris Miller (II)",N/A,,,,,
The Animation Show,246520,2005-02-18 00:00:00,85,Unrated,Animation,Animation Show,,,N/A,6,,,,
The Animation Show,366344,2003-09-05 00:00:00,94,R,Unknown,Animation Show,,,N/A,10,,,,
Anita,176979,2014-03-21 00:00:00,77,Unrated,Documentary,Samuel Goldwyn,,,N/A,12,,,,
Anita Ho,2250,2015-02-27 00:00:00,83,Unrated,Drama,Indican,,,N/A,1,,,,
Anjaana Anjaani,854757,2010-10-01 00:00:00,155,Unrated,Foreign,Eros,,,N/A,91,,,,
Anna,,2014-06-06 00:00:00,99,R,Thriller,Vertical Entertainment,,Jaume Collet-Serra,N/A,15,"Brian Cox,Mark Strong",,,
Anna (1987),1236848,1987-04-16 00:00:00,101,PG-13,Unknown,Vestron,,,N/A,,,,,
Anna and the King,39263420,1999-12-17 00:00:00,148,PG-13,Period Drama,Fox,Andy Tennant,Lawrence Bender,$92 million,"2,132",Jodie Foster,,,George Fenton
Anna Christie,,1930-02-21 00:00:00,89,Unrated,Drama,MGM,Clarence Brown,Clarence Brown,N/A,,"Greta Garbo,Charles Bickford,George F. Marion,Marie Dressler","Frances Marion,Eugene O'Neill* ,(play)",William Daniels,
Anna Karenina,12816367,2012-11-16 00:00:00,130,R,Drama,Focus Features,Joe Wright,Tim Bevan,N/A,422,"Keira Knightley,Aaron Johnson,Jude Law,Matthew MacFadyen,Kelly Macdonald,Olivia Williams",Tom Stoppard,,Dario Marianelli
Anna Karenina (1935),,1935-08-30 00:00:00,93,Unrated,Drama,MGM,Clarence Brown,David O. Selznick,N/A,,"Greta Garbo,Fredric March,Freddie Bartholomew,Maureen O'Sullivan,May Robson,Basil Rathbone,Reginald Owen,Reginald Denny*","Clemence Dane,Salka Viertel,S.N. Behrman ,(dialogue adaptation),Leo Tolstoy* ,(novel)",William Daniels,Herbert Stothart
Anna Karenina (1948),,1948-04-27 00:00:00,111,Unrated,Drama,Fox,Julien Duvivier,Alexander Korda,N/A,,"Vivien Leigh,Ralph Richardson,Kieron Moore,Hugh Dempster","Jean Anouillh,Guy Morgan,Julien Duvivier",Henri Alekan,Constant Lambert
Anna Karenina (1997),858553,1997-04-04 00:00:00,108,PG-13,Romance,Warner Bros.,,,N/A,34,"Sophie Marceau,Sean Bean,Alfred Molina,Mia Kirshner",,Daryn Okada,
Annabelle,84273813,2014-10-03 00:00:00,95,R,Horror,Warner Bros. (New Line),John R. Leonetti,"Peter Safran,James Wan",$6.5 million,"3,215",Alfre Woodard,Gary Dauberman,,Joseph Bishara
Annabelle 2,,2017-05-19 00:00:00,,Unknown,Horror,Warner Bros. (New Line),,,N/A,,,,,
Annapolis,17127992,2006-01-27 00:00:00,108,PG-13,Action Drama,Buena Vista,Justin Lin,Mark Vahradian,N/A,"1,607","James Franco,Tyrese Gibson,Jordana Brewster",,,Brian Tyler
Annapolis Salute,,1937-09-10 00:00:00,65,Unrated,Romance,RKO,Christy Cabanne,Robert Sisk,N/A,,"James Ellison,Marsha Hunt,Van Heflin,Harry Carey","John Twist,Christy Cabanne ,(story)",Russell Metty,
Anne Boleyn,,1921-04-17 00:00:00,118,Unrated,Historical Drama,Famous Players-Lasky Corporation,Ernst Lubitsch,,N/A,,"Emil Jannings,Henny Porten","Norbert Falk,Hanns Kraly",,
Anne Frank Remembered,1310200,1996-02-23 00:00:00,122,PG,Documentary,Sony Classics,,,N/A,31,,,Barry Ackroyd,
Anne of Green Gables,,1934-11-23 00:00:00,78,Unrated,Family,RKO,"George Nichols, Jr.",Kenneth MacGowan,N/A,,"Tom Brown,Sara Haden,O.P. Heggie,Anne Shirley,Helen Westley",Sam Mintz,Lucien Andriot,Max Steiner
Anne of the Thousand Days,,1969-12-18 00:00:00,145,M/PG,Historical Drama,Universal,Charles Jarrott,Hal B. Wallis,N/A,,"Richard Burton,Genevieve Bujold,Irene Papas,Anthony Quayle,John Colicos,Michael Hordern","Bridget Boland,John Hale",Arthur Ibbetson,Georges Delerue
Annie,57059003,1982-05-21 00:00:00,127,PG,Musical,Columbia,,,N/A,"1,102",,,,
Annie (2014),85911262,2014-12-19 00:00:00,118,PG,Musical,Sony / Columbia,Will Gluck,"Will Gluck,Jada Pinkett-Smith,Will Smith",$65 million,"3,197","Jamie Foxx,Quvenzhane Wallis,Rose Byrne,Bobby Cannavale,Cameron Diaz","Will Gluck,Aline Brosh McKenna",,
Annie Brocoli dans les fonds marin,374360,2003-12-19 00:00:00,,Unrated,Unknown,TVA,,,N/A,55,,,,
Annie Hall,38251425,1977-04-20 00:00:00,93,PG,Romantic Comedy,United Artists,Woody Allen,,$4 million,,"Woody Allen,Diane Keaton,Christopher Walken*",Woody Allen,,
The Anniversary Party,4047329,2001-06-08 00:00:00,115,R,Comedy / Drama,Fine Line,,JoAnne Sellar,N/A,120,"Kevin Kline,Gwyneth Paltrow,Parker Posey",,,
Anohana The Movie: The Flower We Saw That Day,,2014-01-18 00:00:00,106,Unrated,Animation,Eleven Arts,,,N/A,41,,,,
Anomalisa,3759286,2015-12-30 00:00:00,90,R,Animation,Paramount,,,$8 million,573,"Jennifer Jason Leigh ,(Voice),Tom Noonan ,(Voice),David Thewlis ,(Voice)",Charlie Kaufman,,Carter Burwell
Anonymous,4463292,2011-10-28 00:00:00,130,PG-13,Period Drama,Sony / Columbia,Roland Emmerich,"Roland Emmerich,Larry J. Franco,John Orloff, ,(executive)",$30 million,513,"Mark Rylance,Rhys Ifans,Vanessa Redgrave,David Thewlis,Derek Jacobi,Xavier Samuel",John Orloff,,"Harald Kloser,Thomas Wander"
The Anonymous People,284147,2013-08-16 00:00:00,,Unrated,Documentary,Alive Mind Cinema,,,N/A,13,,,,
Another 48 HRS.,80818974,1990-06-08 00:00:00,95,R,Action Comedy,Paramount,Walter Hill,Lawrence Gordon,N/A,"2,721",Eddie Murphy,,,James Horner
Another Country,,1984-06-29 00:00:00,90,PG,Unknown,Orion Classics,,,N/A,,"Cary Elwes,Colin Firth",,,
Another Day in Paradise,1036818,1998-12-30 00:00:00,101,R,Crime,Trimark,,,N/A,65,Peter Sarsgaard*,,,
Another Earth,1321194,2011-07-22 00:00:00,92,PG-13,Drama,Fox Searchlight,Mike Cahill,"Mike Cahill,Brit Marling",N/A,94,"William Mapother,Brit Marling","Mike Cahill,Brit Marling",,
Another Gay Movie,654132,2006-07-28 00:00:00,92,Unrated,Comedy,TLA Releasing,,,N/A,20,,,,
Another Gay Sequel: Gays Gone Wild,104828,2008-08-29 00:00:00,90,Unrated,Comedy,TLA Releasing,,,N/A,7,,,,
Another Happy Day,8464,2011-11-18 00:00:00,115,R,Drama,Phase 4,,,N/A,2,"Ellen Barkin,Ezra Miller,Ellen Burstyn,Demi Moore,Thomas Haden Church,Kate Bosworth",,,
Another Stakeout,20208496,1993-07-23 00:00:00,109,PG-13,Action Comedy,Buena Vista,John Badham,,N/A,"1,477","Richard Dreyfuss,Emilio Estevez,Rosie O'Donnell",,,
Another Thin Man,,1939-11-17 00:00:00,103,Unrated,Comedy Thriller,MGM,W.S. Van Dyke,Hunt Stromberg,N/A,,"William Powell,Myrna Loy,C. Aubrey Smith,Virginia Grey,Otto Kruger,Ruth Hussey,Nat Pendleton","Frances Goodrich,Albert Hackett",,"Nacio Herb Brown,Edward Ward"
"Another Time, Another Place",,1958-05-02 00:00:00,98,Unrated,Drama,Paramount,Lewis Allen,Joe Kaufmann,N/A,,"Lana Turner,Barry Sullivan,Glynis Johns,Sean Connery",Stanley Mann,Jack Hildyard,Douglas Gamley
Another Woman,1562749,1988-10-14 00:00:00,81,PG,Unknown,Orion Pictures,Woody Allen,,N/A,24,"Ian Holm,Gena Rowlands",Woody Allen,,
Another Year,3205706,2010-12-29 00:00:00,129,PG-13,Drama,Sony Classics,Mike Leigh,,$8 million,236,"Jim Broadbent,Imelda Staunton",Mike Leigh,,
Another You,2865916,1991-07-26 00:00:00,94,R,Comedy,TriStar,,,$17 million,"1,287",,,,
The Answer Man,26676,2009-07-24 00:00:00,95,R,Comedy,Magnolia,,,N/A,6,"Jeff Daniels,Lauren Graham,Lou Taylor Pucci,Olivia Thirlby,Kat Dennings",,,Teddy Castellucci
Answers to Nothing,22029,2011-12-02 00:00:00,123,R,Drama,Roadside Attractions,,,N/A,21,"Dane Cook,Julie Benz,Barbara Hershey",,,
The Ant Bully,28142535,2006-07-28 00:00:00,82,PG,Animation,Warner Bros.,,"Gary Goetzman,Tom Hanks,Scott Mednick, ,(executive),Thomas Tull, ,(executive)",$50 million,"3,050","Julia Roberts, ,(Voice),Nicolas Cage, ,(Voice),Meryl Streep, ,(Voice),Paul Giamatti, ,(Voice)",,,John Debney
Ant-Man,180202163,2015-07-17 00:00:00,117,PG-13,Action / Adventure,Buena Vista,Peyton Reed,Kevin Feige,$130 million,"3,868","Chris Evans*,Judy Greer,Anthony Mackie*,Paul Rudd,Michael Douglas,Evangeline Lilly,Corey Stoll,John Slattery,Bobby Cannavale,Michael Pena,T.I.","Joe Cornish,Adam McKay,Paul Rudd,Edgar Wright",,Christophe Beck
Ant-Man and the Wasp,,2018-07-06 00:00:00,,Unknown,Action,Buena Vista,Peyton Reed,,N/A,,"Evangeline Lilly,Paul Rudd",,,
Antarctic Edge,7193,2015-04-17 00:00:00,72,Unrated,Documentary,First Run,,,N/A,1,,,,
Antarctica,21679,2008-08-29 00:00:00,110,R,Foreign,Regent Releasing,,,N/A,2,,,,
Antarctica: A Year on Ice,288757,2014-11-28 00:00:00,91,PG,Documentary,Music Box Films,,,N/A,30,,,,
Antboy,,2014-04-16 00:00:00,77,PG,Foreign,Cinedigm Entertainment,,,N/A,,,,,
Anthony Kaun Hai,55418,2006-08-04 00:00:00,127,Unrated,Foreign,AdLabs,,,N/A,18,,,,
Antichrist,404122,2009-10-23 00:00:00,104,Unrated,Horror,IFC,Lars Von Trier,,N/A,19,"Willem Dafoe,Charlotte Gainsbourg",,,
Antitrust,11328094,2001-01-12 00:00:00,108,PG-13,Thriller,MGM,,"David Hoberman,Nick Wechsler",N/A,"2,433","Ryan Phillippe,Rachael Leigh Cook,Claire Forlani,Tim Robbins",Howard Franklin,,
Antoine and Antoinette (2013 re-issue),9704,2013-09-25 00:00:00,84,Unrated,Foreign,Rialto,,,N/A,1,,,,
Antonia,3550,2007-09-21 00:00:00,89,PG-13,Foreign,Reel Diva Consultants,,,N/A,2,,,,
Antonia and Jane,1002078,1991-10-11 00:00:00,71,R,Comedy,Miramax,Beeban Kidron,,N/A,23,Imelda Staunton,,,Rachel Portman
Antonia's Line,4228275,1996-02-02 00:00:00,102,R,Foreign,First Look,,,N/A,73,,,,
Antwone Fisher,21078145,2002-12-19 00:00:00,120,PG-13,Drama,Fox Searchlight,Denzel Washington,Todd Black,$12.5 million,"1,021","Denzel Washington,Derek Luke,Viola Davis*",,,Mychael Danna
Antz,90757863,1998-10-02 00:00:00,84,PG,Animation,DreamWorks,,Brad Lewis,$105 million,"2,929","Woody Allen, ,(Voice),Anne Bancroft*, ,(Voice),Danny Glover*, ,(Voice),Jennifer Lopez*, ,(Voice),Sylvester Stallone*, ,(Voice),Sharon Stone*, ,(Voice),Christopher Walken*, ,(Voice)","Chris Weitz,Paul Weitz",,"Harry Gregson-Williams,John Powell"
Anubis,,2018-03-23 00:00:00,,Not Yet Rated,Animation,Fox,,,N/A,,,,,
Anvil! The Story of Anvil,667911,2009-04-10 00:00:00,90,Unrated,Documentary,Abramorama,Sacha Gervasi,"Sacha Gervasi, ,(executive)",N/A,27,,,,
Any Day Now,201395,2012-12-14 00:00:00,97,R,Drama,Music Box Films,,,N/A,19,"Alan Cumming,Garret Dillahunt",,,
Any Given Sunday,75530832,1999-12-22 00:00:00,157,R,Sports Drama,Warner Bros.,Oliver Stone,"Lauren Schuler Donner,Dan Halsted,Clayton Townsend",$55 million,"2,505","Aaron Eckhart,Jamie Foxx,Al Pacino,Cameron Diaz,Dennis Quaid",John Logan,,
